year,day_type,bus,rail_boardings,total_rides
2015,W,922297,763680,1685977
2014,W,815885,760415,1576300
2015,W,715334,639901,1355235
2015,W,903230,761705,1664935
2014,W,855793,763164,1618957
2014,W,821674,704301,1525975
2014,W,810122,730188,1540310
2015,W,896430,738965,1635395
2014,W,819409,785640,1605049
2014,W,844384,752925,1597309
2015,W,508815,509075,1017890
2014,W,837907,762599,1600506
2015,W,903421,736663,1640084
2015,W,957218,791399,1748617
2015,W,966071,770885,1736956
2015,W,857402,755359,1612761
2015,W,905748,752497,1658245
2015,W,947457,806148,1753605
2015,W,632367,563770,1196137
2015,W,576326,575180,1151506
2015,W,857014,700742,1557756
2015,W,932148,780378,1712526
2015,W,936475,750136,1686611
2015,W,912529,745575,1658104
2015,W,901872,728674,1630546
2015,W,911949,740559,1652508
2015,W,959648,768091,1727739
2015,W,883395,729249,1612644
2015,W,965833,772727,1738560
2015,W,652807,547767,1200574
2015,W,847700,697600,1545300
2015,W,833785,707746,1541531
2015,W,912384,715945,1628329
2015,W,953310,790210,1743520
2015,W,909192,744229,1653421
2015,W,817246,693264,1510510
2015,W,888293,726738,1615031
2015,W,928929,771127,1700056
2015,W,939583,768218,1707801
2015,W,953173,767551,1720724
2015,W,950690,801547,1752237
2015,W,904439,735951,1640390
2015,W,925361,736687,1662048
2015,W,955083,778171,1733254
2015,W,932331,760906,1693237
2015,W,904344,727888,1632232
2015,W,937056,771625,1708681
2015,W,903992,736692,1640684
2015,W,922487,753405,1675892
2015,W,909446,732902,1642348
2015,W,934438,770081,1704519
2015,W,935951,752995,1688946
2015,W,916538,734311,1650849
2015,W,928771,750369,1679140
2015,W,916218,780602,1696820
2015,W,906942,760399,1667341
2015,W,925517,780432,1705949
2015,W,935537,799888,1735425
2015,W,918652,769751,1688403
2015,W,993931,835711,1829642
2015,W,925094,787104,1712198
2015,W,934550,793551,1728101
2015,W,890058,791213,1681271
2015,W,912926,782626,1695552
2015,W,908692,760362,1669054
2015,W,908842,761991,1670833
2015,W,902867,759919,1662786
2015,W,941909,789018,1730927
2015,W,925541,769888,1695429
2015,W,931681,779658,1711339
2015,W,921476,784762,1706238
2015,W,828661,757159,1585820
2015,W,807389,711923,1519312
2015,W,926402,784501,1710903
2015,W,748326,711033,1459359
2015,W,878946,743291,1622237
2015,W,921204,783749,1704953
2015,W,974353,784085,1758438
2015,W,933337,756442,1689779
2015,W,907393,762726,1670119
2015,W,897550,761806,1659356
2015,W,946490,796083,1742573
2015,W,814328,681130,1495458
2015,W,892551,800510,1693061
2015,W,904654,770185,1674839
2015,W,936814,818272,1755086
2015,W,956437,810302,1766739
2015,W,904861,796244,1701105
2015,W,869148,743353,1612501
2015,W,908654,767492,1676146
2015,W,822289,750275,1572564
2015,W,951886,789988,1741874
2015,W,921190,804671,1725861
2015,W,912634,795093,1707727
2015,W,923564,817167,1740731
2015,W,813597,727328,1540925
2015,W,869500,775968,1645468
2015,W,821308,787858,1609166
2015,W,817931,774439,1592370
2015,W,964899,794693,1759592
2015,W,942997,757975,1700972
2015,W,759346,731448,1490794
2015,W,915049,801607,1716656
2015,W,938834,797464,1736298
2015,W,891851,759176,1651027
2015,W,854059,812194,1666253
2015,W,893122,813552,1706674
2015,W,867529,914768,1782297
2015,W,840211,794064,1634275
2015,W,773954,748661,1522615
2015,W,932006,792806,1724812
2015,W,835118,751277,1586395
2015,W,797072,730941,1528013
2015,W,808260,791423,1599683
2015,W,933346,779073,1712419
2015,W,898644,811432,1710076
2015,W,911783,818185,1729968
2015,W,919157,784462,1703619
2015,W,802468,762144,1564612
2015,W,817244,772367,1589611
2015,W,829744,785707,1615451
2015,W,820529,760311,1580840
2015,W,831758,765442,1597200
2015,W,813718,760558,1574276
2015,W,820929,778440,1599369
2015,W,848028,813381,1661409
2015,W,822257,809549,1631806
2015,W,858460,803728,1662188
2015,W,834790,871817,1706607
2015,W,844483,783822,1628305
2015,W,860821,774429,1635250
2015,W,841111,770482,1611593
2015,W,859672,775047,1634719
2015,W,856253,834100,1690353
2015,W,834983,794300,1629283
2015,W,814733,820373,1635106
2015,W,833632,751771,1585403
2015,W,844761,785763,1630524
2015,W,772518,716242,1488760
2015,W,836125,771622,1607747
2015,W,886380,762718,1649098
2015,W,819425,749387,1568812
2015,W,801496,768950,1570446
2015,W,827024,782394,1609418
2015,W,823620,770361,1593981
2015,W,848416,782194,1630610
2015,W,825012,795399,1620411
2015,W,816338,770918,1587256
2015,W,817948,790163,1608111
2015,W,825894,811903,1637797
2015,W,850667,773838,1624505
2015,W,775836,708821,1484657
2015,W,784509,727235,1511744
2015,W,839704,762573,1602277
2015,W,858745,851630,1710375
2015,W,824140,774207,1598347
2015,W,830024,818410,1648434
2015,W,838405,768794,1607199
2015,W,836909,760527,1597436
2015,W,782272,745246,1527518
2015,W,831076,798253,1629329
2015,W,929278,829791,1759069
2015,W,966510,821823,1788333
2015,W,993576,848050,1841626
2015,W,931769,854606,1786375
2015,W,949185,840246,1789431
2015,W,759254,776968,1536222
2015,W,895702,853094,1748796
2015,W,956622,840594,1797216
2015,W,930236,819286,1749522
2015,W,916953,824772,1741725
2015,W,929741,805144,1734885
2015,W,927771,851514,1779285
2015,W,916453,837868,1754321
2015,W,981039,837159,1818198
2015,W,882052,792561,1674613
2015,W,967808,831137,1798945
2015,W,942983,852957,1795940
2015,W,910794,826173,1736967
2015,W,909864,799606,1709470
2015,W,924272,872323,1796595
2015,W,947566,842632,1790198
2015,W,946290,860809,1807099
2015,W,954519,845066,1799585
2015,W,885886,756110,1641996
2015,W,955633,882188,1837821
2015,W,914286,822855,1737141
2015,W,951827,863209,1815036
2015,W,930582,803746,1734328
2015,W,936818,855252,1792070
2015,W,935471,837061,1772532
2015,W,942518,835403,1777921
2015,W,915489,828812,1744301
2015,W,959798,851423,1811221
2015,W,948999,805091,1754090
2015,W,907453,800062,1707515
2015,W,950953,875792,1826745
2015,W,956026,853826,1809852
2015,W,928707,823661,1752368
2015,W,869966,802219,1672185
2015,W,946374,835001,1781375
2015,W,947941,873747,1821688
2015,W,942933,838495,1781428
2015,W,970204,854361,1824565
2015,W,893671,808901,1702572
2015,W,837532,804273,1641805
2015,W,987382,830460,1817842
2015,W,880013,801291,1681304
2015,W,877236,781545,1658781
2015,W,870662,756626,1627288
2015,W,898177,805812,1703989
2015,W,940464,817657,1758121
2015,W,755234,738828,1494062
2015,W,925054,832872,1757926
2015,W,942300,851684,1793984
2015,W,443089,410220,853309
2015,W,923927,811177,1735104
2015,W,956176,842035,1798211
2015,W,879349,820988,1700337
2015,W,735265,667707,1402972
2015,W,940362,832141,1772503
2015,W,894949,812590,1707539
2015,W,884290,811595,1695885
2015,W,908305,797597,1705902
2015,W,940609,807065,1747674
2015,W,884506,755882,1640388
2015,W,910018,775695,1685713
2015,W,604409,565772,1170181
2015,W,846033,738908,1584941
2015,W,898172,758242,1656414
2015,W,696473,644071,1340544
2015,W,654312,571814,1226126
2015,W,909606,796080,1705686
2015,W,871638,755292,1626930
2015,W,636706,585337,1222043
2015,W,949925,794768,1744693
2015,W,930083,815301,1745384
2015,W,916281,789224,1705505
2015,W,514171,484349,998520
2015,W,906715,792020,1698735
2015,W,722061,664559,1386620
2015,W,849106,728299,1577405
2015,W,864846,752203,1617049
2015,W,531521,378784,910305
2015,W,912854,801907,1714761
2015,W,638221,571322,1209543
2016,W,795160,725712,1520872
2016,W,841494,732495,1573989
2016,W,872768,764023,1636791
2016,W,883108,764147,1647255
2016,W,855117,762858,1617975
2016,W,753006,694734,1447740
2016,W,858032,742622,1600654
2016,W,760149,705694,1465843
2016,W,856547,733387,1589934
2016,W,873177,766262,1639439
2016,W,869531,745072,1614603
2016,W,926781,759849,1686630
2016,W,846789,727716,1574505
2016,W,833911,739247,1573158
2016,W,846274,736809,1583083
2016,W,925655,772821,1698476
2016,W,859099,758116,1617215
2016,W,858961,752849,1611810
2016,W,887914,761996,1649910
2016,W,882832,768241,1651073
2016,W,901406,778227,1679633
2016,W,829429,703185,1532614
2016,W,877280,771161,1648441
2016,W,862380,742972,1605352
2016,W,785587,731495,1517082
2016,W,850090,742445,1592535
2016,W,863548,751090,1614638
2016,W,810646,727458,1538104
2016,W,865397,749991,1615388
2016,W,439597,405686,845283
2016,W,866884,752703,1619587
2016,W,820833,706242,1527075
2016,W,890949,765309,1656258
2016,W,841282,745168,1586450
2016,W,865486,751104,1616590
2016,W,856911,758524,1615435
2016,W,853904,733167,1587071
2016,W,787220,716663,1503883
2016,W,605584,548390,1153974
2016,W,890627,773317,1663944
2016,W,889758,766940,1656698
2016,W,859775,741922,1601697
2016,W,845669,707127,1552796
2016,W,882030,768961,1650991
2016,W,888084,780687,1668771
2016,W,842760,731858,1574618
2016,W,876232,779846,1656078
2016,W,838201,714672,1552873
2016,W,891134,766072,1657206
2016,W,902888,781301,1684189
2016,W,770638,689517,1460155
2016,W,863201,727343,1590544
2016,W,886599,797977,1684576
2016,W,875707,765919,1641626
2016,W,722960,650870,1373830
2016,W,832775,758014,1590789
2016,W,887592,769441,1657033
2016,W,878633,760062,1638695
2016,W,882188,764033,1646221
2016,W,883059,754750,1637809
2016,W,860700,750353,1611053
2016,W,870740,766595,1637335
2016,W,866171,739174,1605345
2016,W,891580,793590,1685170
2016,W,878043,789042,1667085
2016,W,782419,753786,1536205
2016,W,774694,745040,1519734
2016,W,850705,796616,1647321
2016,W,785035,732335,1517370
2016,W,863513,805071,1668584
2016,W,854155,751951,1606106
2016,W,856722,782591,1639313
2016,W,851050,763128,1614178
2016,W,867670,786281,1653951
2016,W,881603,806015,1687618
2016,W,768704,754746,1523450
2016,W,898889,774877,1673766
2016,W,848592,767974,1616566
2016,W,862743,782134,1644877
2016,W,765854,741141,1506995
2016,W,851720,821158,1672878
2016,W,886265,777658,1663923
2016,W,893284,815629,1708913
2016,W,857791,741710,1599501
2016,W,745475,721051,1466526
2016,W,769172,804635,1573807
2016,W,877873,814758,1692631
2016,W,834308,756160,1590468
2016,W,854725,767439,1622164
2016,W,853656,775073,1628729
2016,W,852594,787476,1640070
2016,W,808244,757981,1566225
2016,W,745409,747479,1492888
2016,W,828551,789678,1618229
2016,W,832864,777260,1610124
2016,W,769179,735491,1504670
2016,W,815440,736551,1551991
2016,W,795162,797424,1592586
2016,W,707452,755165,1462617
2016,W,786823,790177,1577000
2016,W,863284,795251,1658535
2016,W,873275,804156,1677431
2016,W,827684,760210,1587894
2016,W,739138,868062,1607200
2016,W,872679,788650,1661329
2016,W,762562,781653,1544215
2016,W,769513,774128,1543641
2016,W,786060,777948,1564008
2016,W,757817,760840,1518657
2016,W,763112,783020,1546132
2016,W,878407,751259,1629666
2016,W,785446,762810,1548256
2016,W,762764,742502,1505266
2016,W,849532,775198,1624730
2016,W,839788,748287,1588075
2016,W,801439,753953,1555392
2016,W,753543,723488,1477031
2016,W,862529,853441,1715970
2016,W,892290,824890,1717180
2016,W,771626,788995,1560621
2016,W,879217,767760,1646977
2016,W,854036,762707,1616743
2016,W,774239,768719,1542958
2016,W,833427,754244,1587671
2016,W,737845,753156,1491001
2016,W,856701,757395,1614096
2016,W,845450,786422,1631872
2016,W,788803,794496,1583299
2016,W,774728,754918,1529646
2016,W,789537,831925,1621462
2016,W,834157,810149,1644306
2016,W,834141,778823,1612964
2016,W,836089,730287,1566376
2016,W,782892,749136,1532028
2016,W,769128,739158,1508286
2016,W,757860,744827,1502687
2016,W,798706,726939,1525645
2016,W,866785,791667,1658452
2016,W,855438,772464,1627902
2016,W,827322,761469,1588791
2016,W,839566,748976,1588542
2016,W,832088,818467,1650555
2016,W,873112,815928,1689040
2016,W,771611,748753,1520364
2016,W,879141,769834,1648975
2016,W,745499,867964,1613463
2016,W,898541,818665,1717206
2016,W,794813,775495,1570308
2016,W,894311,918735,1813046
2016,W,805970,779020,1584990
2016,W,895184,826518,1721702
2016,W,896918,828891,1725809
2016,W,888731,877814,1766545
2016,W,884539,805839,1690378
2016,W,869861,779618,1649479
2016,W,880209,812195,1692404
2016,W,824006,782126,1606132
2016,W,904869,811807,1716676
2016,W,855499,787727,1643226
2016,W,870533,799130,1669663
2016,W,910863,760434,1671297
2016,W,858960,817595,1676555
2016,W,847394,785404,1632798
2016,W,915987,815309,1731296
2016,W,751955,721826,1473781
2016,W,783253,755236,1538489
2016,W,882599,797585,1680184
2016,W,901884,810090,1711974
2016,W,743211,718317,1461528
2016,W,815110,779334,1594444
2016,W,777389,765854,1543243
2016,W,890736,791317,1682053
2016,W,762943,764267,1527210
2016,W,718167,688590,1406757
2016,W,892963,822190,1715153
2016,W,781438,769199,1550637
2016,W,759254,747942,1507196
2016,W,797432,768053,1565485
2016,W,779186,747672,1526858
2016,W,838151,777158,1615309
2016,W,876768,801123,1677891
2016,W,740297,743427,1483724
2016,W,912435,775906,1688341
2016,W,700723,715035,1415758
2016,W,714940,708958,1423898
2016,W,863211,814264,1677475
2016,W,897609,814897,1712506
2016,W,759970,707087,1467057
2016,W,889641,787112,1676753
2016,W,867704,800137,1667841
2016,W,907872,862105,1769977
2016,W,860741,797545,1658286
2016,W,884989,787408,1672397
2016,W,919088,799529,1718617
2016,W,847144,784336,1631480
2016,W,889769,795780,1685549
2016,W,892797,818230,1711027
2016,W,781400,750329,1531729
2016,W,894210,816014,1710224
2016,W,885587,785121,1670708
2016,W,889307,843488,1732795
2016,W,879935,784678,1664613
2016,W,764690,744165,1508855
2016,W,767967,775031,1542998
2016,W,791868,767220,1559088
2016,W,886146,784139,1670285
2016,W,880748,832417,1713165
2016,W,895104,807016,1702120
2016,W,775862,737801,1513663
2016,W,784341,744176,1528517
2016,W,898125,812240,1710365
2016,W,822281,785246,1607527
2016,W,795778,779493,1575271
2016,W,865500,817596,1683096
2016,W,880506,791870,1672376
2016,W,862939,775439,1638378
2016,W,661576,624827,1286403
2016,W,798901,1146516,1945417
2016,W,844666,758214,1602880
2016,W,837828,756704,1594532
2016,W,887002,809878,1696880
2016,W,873693,811240,1684933
2016,W,852623,768149,1620772
2016,W,871577,771348,1642925
2016,W,931276,815318,1746594
2016,W,496285,411245,907530
2016,W,842332,807250,1649582
2016,W,919828,891357,1811185
2016,W,801243,720824,1522067
2016,W,715260,721083,1436343
2016,W,881225,797235,1678460
2016,W,819907,792361,1612268
2016,W,866812,842885,1709697
2016,W,884662,801320,1685982
2016,W,882063,780569,1662632
2016,W,650356,607020,1257376
2016,W,593626,532909,1126535
2016,W,611176,537443,1148619
2016,W,744691,690845,1435536
2016,W,885401,779287,1664688
2016,W,806718,730968,1537686
2016,W,575294,490822,1066116
2016,W,841336,735184,1576520
2016,W,770713,665402,1436115
2016,W,785276,714038,1499314
2016,W,747188,635174,1382362
2016,W,859470,745095,1604565
2016,W,787062,702745,1489807
2016,W,676407,516584,1192991
2016,W,628159,524474,1152633
2016,W,758686,668762,1427448
2016,W,617119,624213,1241332
2016,W,734884,688959,1423843
2016,W,790418,724726,1515144
2016,W,831766,745626,1577392
2017,W,862784,751315,1614099
2017,W,690503,650650,1341153
2017,W,846658,748201,1594859
2017,W,816750,730837,1547587
2017,W,623736,557822,1181558
2017,W,858498,751336,1609834
2017,W,806014,715290,1521304
2017,W,802404,690624,1493028
2017,W,771359,698254,1469613
2017,W,831467,743587,1575054
2017,W,798511,731616,1530127
2017,W,761376,703982,1465358
2017,W,837214,720932,1558146
2017,W,782899,690415,1473314
2017,W,712423,727042,1439465
2017,W,821828,715787,1537615
2017,W,804320,732007,1536327
2017,W,823084,703811,1526895
2017,W,636491,639970,1276461
2017,W,837430,745915,1583345
2017,W,803730,714551,1518281
2017,W,829925,737976,1567901
2017,W,835362,742180,1577542
2017,W,883845,750500,1634345
2017,W,773792,711194,1484986
2017,W,870130,752585,1622715
2017,W,802941,708026,1510967
2017,W,822423,748703,1571126
2017,W,832724,720483,1553207
2017,W,816876,706282,1523158
2017,W,848951,741773,1590724
2017,W,827779,758060,1585839
2017,W,841498,748709,1590207
2017,W,823901,743065,1566966
2017,W,823654,730508,1554162
2017,W,591800,600277,1192077
2017,W,841425,738941,1580366
2017,W,828074,741389,1569463
2017,W,611987,629939,1241926
2017,W,820536,723532,1544068
2017,W,781139,692776,1473915
2017,W,831398,738525,1569923
2017,W,835641,718304,1553945
2017,W,841278,737535,1578813
2017,W,829125,736551,1565676
2017,W,850254,751257,1601511
2017,W,817750,724078,1541828
2017,W,822007,702129,1524136
2017,W,841181,735910,1577091
2017,W,827885,734586,1562471
2017,W,756598,718864,1475462
2017,W,842926,741459,1584385
2017,W,863043,742729,1605772
2017,W,838312,713858,1552170
2017,W,486791,435039,921830
2017,W,825472,724012,1549484
2017,W,851128,729461,1580589
2017,W,777149,714212,1491361
2017,W,839312,737168,1576480
2017,W,873309,758299,1631608
2017,W,792183,715515,1507698
2017,W,823395,750472,1573867
2017,W,834979,742724,1577703
2017,W,815353,726872,1542225
2017,W,873844,763221,1637065
2017,W,824327,775776,1600103
2017,W,797055,758119,1555174
2017,W,846717,762139,1608856
2017,W,843103,768941,1612044
2017,W,809433,738426,1547859
2017,W,840610,743301,1583911
2017,W,807318,748983,1556301
2017,W,821006,736258,1557264
2017,W,765361,741568,1506929
2017,W,829268,722987,1552255
2017,W,836436,770199,1606635
2017,W,827890,745189,1573079
2017,W,847371,747837,1595208
2017,W,890581,778089,1668670
2017,W,817334,744257,1561591
2017,W,799986,753184,1553170
2017,W,736309,720080,1456389
2017,W,835226,763055,1598281
2017,W,840819,771492,1612311
2017,W,811178,757251,1568429
2017,W,824305,745485,1569790
2017,W,805190,709882,1515072
2017,W,695555,708408,1403963
2017,W,779960,691687,1471647
2017,W,768158,726694,1494852
2017,W,827183,738712,1565895
2017,W,848195,772115,1620310
2017,W,754940,757854,1512794
2017,W,822266,771468,1593734
2017,W,692506,676016,1368522
2017,W,723724,745720,1469444
2017,W,820511,762453,1582964
2017,W,829938,776776,1606714
2017,W,755345,732462,1487807
2017,W,819393,753932,1573325
2017,W,860569,761180,1621749
2017,W,838762,757859,1596621
2017,W,802596,722529,1525125
2017,W,832163,755558,1587721
2017,W,830257,736639,1566896
2017,W,830500,740579,1571079
2017,W,738507,722154,1460661
2017,W,771348,735051,1506399
2017,W,744976,765597,1510573
2017,W,845564,787009,1632573
2017,W,833135,822483,1655618
2017,W,846730,793617,1640347
2017,W,754679,738168,1492847
2017,W,763875,751340,1515215
2017,W,746019,733914,1479933
2017,W,754669,741094,1495763
2017,W,722682,733693,1456375
2017,W,747180,778070,1525250
2017,W,801344,781004,1582348
2017,W,729483,747333,1476816
2017,W,748691,762728,1511419
2017,W,786388,742346,1528734
2017,W,860327,771134,1631461
2017,W,770692,770016,1540708
2017,W,733128,745336,1478464
2017,W,765040,772350,1537390
2017,W,749664,780389,1530053
2017,W,808630,753763,1562393
2017,W,776582,754149,1530731
2017,W,785270,739069,1524339
2017,W,755955,739609,1495564
2017,W,755516,784948,1540464
2017,W,830091,777758,1607849
2017,W,838839,768461,1607300
2017,W,733117,762529,1495646
2017,W,758596,776244,1534840
2017,W,694204,702581,1396785
2017,W,719494,695215,1414709
2017,W,821372,805398,1626770
2017,W,769890,755604,1525494
2017,W,732690,707434,1440124
2017,W,861203,796256,1657459
2017,W,769368,750889,1520257
2017,W,817478,764155,1581633
2017,W,773047,751562,1524609
2017,W,763402,760380,1523782
2017,W,669915,543712,1213627
2017,W,716096,726632,1442728
2017,W,861844,786075,1647919
2017,W,854979,785896,1640875
2017,W,802893,750619,1553512
2017,W,867372,776457,1643829
2017,W,749315,748046,1497361
2017,W,712539,752125,1464664
2017,W,732776,827248,1560024
2017,W,707640,675484,1383124
2017,W,883298,813900,1697198
2017,W,871656,838001,1709657
2017,W,861907,767744,1629651
2017,W,866120,772443,1638563
2017,W,761850,735234,1497084
2017,W,783337,763274,1546611
2017,W,801205,779477,1580682
2017,W,882601,819635,1702236
2017,W,876000,794572,1670572
2017,W,879791,796714,1676505
2017,W,763384,719511,1482895
2017,W,874356,838725,1713081
2017,W,833348,769792,1603140
2017,W,841999,805746,1647745
2017,W,889343,798360,1687703
2017,W,898739,811721,1710460
2017,W,862656,796878,1659534
2017,W,747519,745430,1492949
2017,W,854042,781053,1635095
2017,W,722939,751673,1474612
2017,W,789859,773470,1563329
2017,W,771256,811636,1582892
2017,W,876423,848003,1724426
2017,W,861042,767660,1628702
2017,W,877992,767540,1645532
2017,W,843988,758455,1602443
2017,W,722238,716772,1439010
2017,W,812947,769526,1582473
2017,W,837676,753860,1591536
2017,W,870996,810442,1681438
2017,W,763271,834427,1597698
2017,W,893214,763159,1656373
2017,W,874192,822023,1696215
2017,W,774523,700422,1474945
2017,W,741370,697126,1438496
2017,W,872176,805362,1677538
2017,W,746418,756699,1503117
2017,W,887017,795055,1682072
2017,W,739357,734845,1474202
2017,W,741688,751342,1493030
2017,W,791635,785637,1577272
2017,W,889166,816694,1705860
2017,W,759657,732813,1492470
2017,W,733495,704247,1437742
2017,W,877350,791462,1668812
2017,W,867162,801972,1669134
2017,W,888806,831089,1719895
2017,W,882592,796822,1679414
2017,W,859255,788217,1647472
2017,W,749192,741123,1490315
2017,W,876445,813293,1689738
2017,W,921022,794082,1715104
2017,W,761796,740387,1502183
2017,W,849319,809597,1658916
2017,W,881438,809624,1691062
2017,W,850229,817909,1668138
2017,W,864434,794788,1659222
2017,W,836442,779012,1615454
2017,W,850702,761131,1611833
2017,W,826138,770507,1596645
2017,W,875619,796870,1672489
2017,W,862352,781533,1643885
2017,W,503847,415069,918916
2017,W,825182,745801,1570983
2017,W,847910,753208,1601118
2017,W,741017,721331,1462348
2017,W,881053,780670,1661723
2017,W,677643,620904,1298547
2017,W,815500,755771,1571271
2017,W,850783,772769,1623552
2017,W,846572,758107,1604679
2017,W,866671,772803,1639474
2017,W,839274,726945,1566219
2017,W,840370,747181,1587551
2017,W,831869,773696,1605565
2017,W,860819,800535,1661354
2017,W,871211,785554,1656765
2017,W,794129,741934,1536063
2017,W,398823,327742,726565
2017,W,552051,466865,1018916
2017,W,798144,683898,1482042
2017,W,800995,715178,1516173
2017,W,822703,737397,1560100
2017,W,829498,742215,1571713
2017,W,805911,739840,1545751
2017,W,769444,659956,1429400
2017,W,855387,739950,1595337
2017,W,812618,697684,1510302
2017,W,466856,416016,882872
2017,W,780679,700482,1481161
2017,W,727262,586190,1313452
2017,W,807879,706163,1514042
2017,W,790977,722667,1513644
2017,W,784151,675289,1459440
2017,W,783312,709949,1493261
2017,W,890982,785058,1676040
2017,W,509850,456611,966461
2018,W,807973,724095,1532068
2018,W,807848,709194,1517042
2018,W,808168,710058,1518226
2018,W,786356,718493,1504849
2018,W,831241,740388,1571629
2018,W,507648,514174,1021822
2018,W,783008,695123,1478131
2018,W,813217,734447,1547664
2018,W,780104,684704,1464808
2018,W,815252,729419,1544671
2018,W,808848,731938,1540786
2018,W,598578,587740,1186318
2018,W,787021,713680,1500701
2018,W,783522,708071,1491593
2018,W,832686,743502,1576188
2018,W,808945,738857,1547802
2018,W,784287,701290,1485577
2018,W,719691,695373,1415064
2018,W,782384,727764,1510148
2018,W,781955,711848,1493803
2018,W,846174,756475,1602649
2018,W,692129,686014,1378143
2018,W,688138,684664,1372802
2018,W,798061,715220,1513281
2018,W,829608,731992,1561600
2018,W,838965,719445,1558410
2018,W,672341,608535,1280876
2018,W,846696,743269,1589965
2018,W,480347,490054,970401
2018,W,825842,718649,1544491
2018,W,463868,419604,883472
2018,W,837820,736868,1574688
2018,W,806152,712092,1518244
2018,W,730031,643915,1373946
2018,W,818087,723274,1541361
2018,W,594414,591081,1185495
2018,W,806770,722671,1529441
2018,W,819948,746521,1566469
2018,W,793241,686228,1479469
2018,W,833819,743449,1577268
2018,W,771383,692183,1463566
2018,W,807829,722634,1530463
2018,W,813348,743858,1557206
2018,W,774197,695496,1469693
2018,W,829652,754110,1583762
2018,W,569983,523621,1093604
2018,W,808026,732420,1540446
2018,W,685230,660176,1345406
2018,W,834401,747391,1581792
2018,W,820477,720769,1541246
2018,W,755777,664263,1420040
2018,W,815911,715243,1531154
2018,W,779194,710906,1490100
2018,W,789868,699928,1489796
2018,W,803410,725091,1528501
2018,W,801986,723334,1525320
2018,W,824632,724399,1549031
2018,W,706351,657689,1364040
2018,W,734272,675368,1409640
2018,W,790600,714000,1504600
2018,W,788150,720369,1508519
2018,W,795146,733662,1528808
2018,W,597163,572525,1169688
2018,W,774310,699889,1474199
2018,W,826998,743776,1570774
2018,W,669210,689577,1358787
2018,W,837802,777534,1615336
2018,W,773663,708735,1482398
2018,W,788585,744337,1532922
2018,W,812960,752386,1565346
2018,W,774579,749646,1524225
2018,W,793348,716886,1510234
2018,W,729175,716600,1445775
2018,W,834718,752143,1586861
2018,W,819740,762899,1582639
2018,W,741682,763084,1504766
2018,W,782016,688114,1470130
2018,W,748648,755938,1504586
2018,W,784606,717590,1502196
2018,W,781557,724255,1505812
2018,W,798350,748682,1547032
2018,W,803570,756378,1559948
2018,W,709633,669968,1379601
2018,W,838748,762718,1601466
2018,W,775628,735211,1510839
2018,W,841014,781451,1622465
2018,W,819988,753062,1573050
2018,W,628563,683599,1312162
2018,W,714896,717661,1432557
2018,W,838143,748866,1587009
2018,W,797433,716137,1513570
2018,W,742447,722983,1465430
2018,W,810268,712596,1522864
2018,W,830925,759128,1590053
2018,W,830802,736342,1567144
2018,W,795923,754502,1550425
2018,W,783799,759987,1543786
2018,W,820198,778486,1598684
2018,W,821694,798516,1620210
2018,W,823619,738079,1561698
2018,W,807427,750111,1557538
2018,W,779201,766692,1545893
2018,W,773294,704714,1478008
2018,W,836193,775422,1611615
2018,W,792532,721169,1513701
2018,W,809607,728488,1538095
2018,W,817204,753661,1570865
2018,W,820746,726476,1547222
2018,W,751395,758891,1510286
2018,W,821267,742969,1564236
2018,W,816056,720417,1536473
2018,W,813320,757935,1571255
2018,W,824209,733303,1557512
2018,W,742924,686671,1429595
2018,W,876677,777780,1654457
2018,W,807735,743467,1551202
2018,W,783296,728207,1511503
2018,W,851045,773824,1624869
2018,W,817980,746550,1564530
2018,W,827983,774273,1602256
2018,W,730834,709948,1440782
2018,W,797393,730669,1528062
2018,W,734332,744015,1478347
2018,W,826465,778366,1604831
2018,W,840135,744199,1584334
2018,W,849255,770269,1619524
2018,W,779092,768531,1547623
2018,W,812450,735681,1548131
2018,W,734869,678249,1413118
2018,W,771705,716848,1488553
2018,W,652746,615715,1268461
2018,W,720068,699130,1419198
2018,W,742452,704612,1447064
2018,W,766160,742163,1508323
2018,W,772083,765257,1537340
2018,W,755211,766466,1521677
2018,W,753196,784018,1537214
2018,W,731999,700335,1432334
2018,W,768143,739651,1507794
2018,W,770336,745511,1515847
2018,W,765291,780813,1546104
2018,W,721413,762815,1484228
2018,W,742296,746950,1489246
2018,W,766503,775343,1541846
2018,W,763505,768014,1531519
2018,W,758033,781151,1539184
2018,W,729506,741794,1471300
2018,W,718899,721661,1440560
2018,W,733107,729861,1462968
2018,W,778530,757280,1535810
2018,W,743458,861954,1605412
2018,W,765341,831628,1596969
2018,W,688147,687412,1375559
2018,W,710000,702495,1412495
2018,W,737497,726837,1464334
2018,W,725134,727089,1452223
2018,W,728844,757214,1486058
2018,W,705028,681926,1386954
2018,W,722447,739143,1461590
2018,W,710743,720004,1430747
2018,W,720279,712077,1432356
2018,W,702584,697625,1400209
2018,W,668029,672736,1340765
2018,W,714668,705759,1420427
2018,W,747818,711067,1458885
2018,W,751380,748147,1499527
2018,W,692290,698828,1391118
2018,W,751100,740835,1491935
2018,W,751236,764285,1515521
2018,W,752668,767691,1520359
2018,W,776906,780357,1557263
2018,W,773345,726643,1499988
2018,W,864262,756397,1620659
2018,W,854763,785143,1639906
2018,W,819596,786139,1605735
2018,W,814560,796057,1610617
2018,W,844530,792245,1636775
2018,W,861007,818737,1679744
